tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,genre1,genre2,genre3,url,averageRating,numVotes
tt1536044,movie,Paranormal Activity 2,Paranormal Activity 2,0,2010,,91,"Horror,Mystery",Horror,Mystery,,https://www.imdb.com/title/tt1536044,5.6,98426
tt1536537,movie,What Happened to Monday,What Happened to Monday,0,2017,,123,"Action,Adventure,Crime",Action,Adventure,Crime,https://www.imdb.com/title/tt1536537,6.9,103517
tt1538403,movie,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,0,2013,,130,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,https://www.imdb.com/title/tt1538403,5.9,127563
tt1540011,movie,Blair Witch,Blair Witch,0,2016,,89,"Horror,Mystery,Thriller",Horror,Mystery,Thriller,https://www.imdb.com/title/tt1540011,5.0,41223
tt1540128,movie,Playing for Keeps,Playing for Keeps,0,2012,,105,"Comedy,Romance,Sport",Comedy,Romance,Sport,https://www.imdb.com/title/tt1540128,5.7,28660
tt1540133,movie,The Guard,The Guard,0,2011,,96,"Comedy,Crime,Thriller",Comedy,Crime,Thriller,https://www.imdb.com/title/tt1540133,7.3,80634
tt1541160,movie,Flypaper,Flypaper,0,2011,,87,"Comedy,Crime,Mystery",Comedy,Crime,Mystery,https://www.imdb.com/title/tt1541160,6.4,31645
tt1542344,movie,127 Hours,127 Hours,0,2010,,94,"Biography,Drama",Biography,Drama,,https://www.imdb.com/title/tt1542344,7.5,346646
tt1547234,movie,Premium Rush,Premium Rush,0,2012,,91,"Action,Crime,Thriller",Action,Crime,Thriller,https://www.imdb.com/title/tt1547234,6.5,109870
tt1548850,tvSeries,Misfits,Misfits,0,2009,2013,60,"Comedy,Drama,Fantasy",Comedy,Drama,Fantasy,https://www.imdb.com/title/tt1548850,8.2,92985
tt1549572,movie,Another Earth,Another Earth,0,2011,,92,"Drama,Romance,Sci-Fi",Drama,Romance,Sci-Fi,https://www.imdb.com/title/tt1549572,7.0,90507
tt1549920,movie,The Last Stand,The Last Stand,0,2013,,107,"Action,Thriller",Action,Thriller,,https://www.imdb.com/title/tt1549920,6.3,132912
tt1551632,tvSeries,Rizzoli & Isles,Rizzoli & Isles,0,2010,2016,60,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt1551632,7.6,29557
tt1553656,tvSeries,Under the Dome,Under the Dome,0,2013,2015,43,"Drama,Mystery,Sci-Fi",Drama,Mystery,Sci-Fi,https://www.imdb.com/title/tt1553656,6.6,100809
tt1555149,movie,Elite Squad 2: The Enemy Within,Tropa de Elite 2: O Inimigo Agora é Outro,0,2010,,115,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt1555149,8.0,79008
tt1559547,movie,Beautiful Creatures,Beautiful Creatures,0,2013,,124,"Drama,Fantasy,Romance",Drama,Fantasy,Romance,https://www.imdb.com/title/tt1559547,6.1,83849
tt1560220,movie,Zombieland: Double Tap,Zombieland: Double Tap,0,2019,,99,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt1560220,6.7,137195
tt1560747,movie,The Master,The Master,0,2012,,138,Drama,Drama,,,https://www.imdb.com/title/tt1560747,7.2,154208
tt1560985,movie,The Devil Inside,The Devil Inside,0,2012,,83,Horror,Horror,,,https://www.imdb.com/title/tt1560985,4.2,34782
tt1561755,tvSeries,Bob's Burgers,Bob's Burgers,0,2011,,22,"Animation,Comedy",Animation,Comedy,,https://www.imdb.com/title/tt1561755,8.1,64964
tt1562871,movie,Ra.One,Ra.One,0,2011,,156,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt1562871,4.7,38068
tt1562872,movie,Zindagi Na Milegi Dobara,Zindagi Na Milegi Dobara,0,2011,,155,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt1562872,8.1,67407
tt1563738,movie,One Day,One Day,0,2011,,107,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt1563738,7.0,138529
tt1563742,movie,Overboard,Overboard,0,2018,,112,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt1563742,6.0,34164
tt1564367,movie,Just Go with It,Just Go with It,0,2011,,117,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt1564367,6.4,220545
tt1564585,movie,Skyline,Skyline,0,2010,,92,"Action,Sci-Fi,Thriller",Action,Sci-Fi,Thriller,https://www.imdb.com/title/tt1564585,4.4,86477
tt1567432,tvSeries,Teen Wolf,Teen Wolf,0,2011,2017,41,"Action,Drama,Fantasy",Action,Drama,Fantasy,https://www.imdb.com/title/tt1567432,7.6,125323
tt1567437,movie,The Voices,The Voices,0,2014,,103,"Comedy,Crime,Horror",Comedy,Crime,Horror,https://www.imdb.com/title/tt1567437,6.4,53052
tt1567448,movie,Yahsi Bati,Yahsi Bati,0,2009,,112,"Adventure,Comedy,Fantasy",Adventure,Comedy,Fantasy,https://www.imdb.com/title/tt1567448,7.4,31740
tt1567609,movie,Get the Gringo,Get the Gringo,0,2012,,96,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt1567609,7.0,103130
tt1568338,movie,Man on a Ledge,Man on a Ledge,0,2012,,102,"Action,Crime,Thriller",Action,Crime,Thriller,https://www.imdb.com/title/tt1568338,6.6,144401
tt1568346,movie,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,0,2011,,158,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt1568346,7.8,419337
tt1568911,movie,War Horse,War Horse,0,2011,,146,"Action,Adventure,Drama",Action,Adventure,Drama,https://www.imdb.com/title/tt1568911,7.2,146340
tt1568921,movie,The Secret World of Arrietty,Kari-gurashi no Arietti,0,2010,,94,"Adventure,Animation,Family",Adventure,Animation,Family,https://www.imdb.com/title/tt1568921,7.6,80211
tt1570728,movie,"Crazy, Stupid, Love","Crazy, Stupid, Love.",0,2011,,118,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt1570728,7.4,470082
tt1571222,movie,A Dangerous Method,A Dangerous Method,0,2011,,99,"Biography,Drama,Romance",Biography,Drama,Romance,https://www.imdb.com/title/tt1571222,6.4,98458
tt1571234,movie,Mortal Engines,Mortal Engines,0,2018,,128,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,https://www.imdb.com/title/tt1571234,6.1,106889
tt1571249,movie,The Skeleton Twins,The Skeleton Twins,0,2014,,93,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt1571249,6.8,39993
tt1572315,movie,Texas Chainsaw,Texas Chainsaw 3D,0,2013,,92,"Horror,Thriller",Horror,Thriller,,https://www.imdb.com/title/tt1572315,4.8,45565
tt1578275,movie,The Dilemma,The Dilemma,0,2011,,111,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt1578275,5.3,51725
tt1578873,tvSeries,Pretty Little Liars,Pretty Little Liars,0,2010,2017,44,"Drama,Mystery,Romance",Drama,Mystery,Romance,https://www.imdb.com/title/tt1578873,7.4,151202
tt1582350,tvSeries,Episodes,Episodes,0,2011,2017,30,Comedy,Comedy,,,https://www.imdb.com/title/tt1582350,7.8,32788
tt1582457,tvSeries,The Borgias,The Borgias,0,2011,2013,50,"Crime,Drama,History",Crime,Drama,History,https://www.imdb.com/title/tt1582457,7.9,47966
tt1582459,tvSeries,The Event,The Event,0,2010,2011,43,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt1582459,7.0,25425
tt1582507,movie,House at the End of the Street,House at the End of the Street,0,2012,,101,"Drama,Horror,Thriller",Drama,Horror,Thriller,https://www.imdb.com/title/tt1582507,5.6,72391
tt1583420,movie,Larry Crowne,Larry Crowne,0,2011,,98,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt1583420,6.1,63258
tt1583421,movie,G.I. Joe: Retaliation,G.I. Joe: Retaliation,0,2013,,110,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt1583421,5.8,172662
tt1584016,movie,Catfish,Catfish,0,2010,,87,"Documentary,Drama,Mystery",Documentary,Drama,Mystery,https://www.imdb.com/title/tt1584016,7.1,40862
tt1586265,movie,What to Expect When You're Expecting,What to Expect When You're Expecting,0,2012,,110,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt1586265,5.7,69663
tt1586680,tvSeries,Shameless,Shameless,0,2011,,46,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt1586680,8.6,200028
tt1586752,movie,Machine Gun Preacher,Machine Gun Preacher,0,2011,,129,"Action,Biography,Crime",Action,Biography,Crime,https://www.imdb.com/title/tt1586752,6.8,62923
tt1587310,movie,Maleficent,Maleficent,0,2014,,97,"Action,Adventure,Family",Action,Adventure,Family,https://www.imdb.com/title/tt1587310,7.0,342953
tt1587678,tvSeries,Happy Endings,Happy Endings,0,2011,2020,22,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt1587678,7.7,34196
tt1587707,movie,Exit Through the Gift Shop,Exit Through the Gift Shop,0,2010,,87,"Comedy,Crime,Documentary",Comedy,Crime,Documentary,https://www.imdb.com/title/tt1587707,8.0,62206
tt1588170,movie,I Saw the Devil,Ang-ma-reul bo-at-da,0,2010,,144,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt1588170,7.8,110255
tt1588173,movie,Warm Bodies,Warm Bodies,0,2013,,98,"Comedy,Horror,Romance",Comedy,Horror,Romance,https://www.imdb.com/title/tt1588173,6.8,218682
tt1588334,movie,"Jeff, Who Lives at Home","Jeff, Who Lives at Home",0,2011,,83,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt1588334,6.5,61767
tt1588398,movie,Sleeping Beauty,Sleeping Beauty,0,2011,,101,"Drama,Romance,Thriller",Drama,Romance,Thriller,https://www.imdb.com/title/tt1588398,5.3,30875
tt1590089,movie,Confessions,Kokuhaku,0,2010,,106,"Drama,Thriller",Drama,Thriller,,https://www.imdb.com/title/tt1590089,7.8,35541
tt1590193,movie,The Commuter,The Commuter,0,2018,,104,"Action,Mystery,Thriller",Action,Mystery,Thriller,https://www.imdb.com/title/tt1590193,6.3,102900
tt1591095,movie,Insidious,Insidious,0,2010,,103,"Horror,Mystery,Thriller",Horror,Mystery,Thriller,https://www.imdb.com/title/tt1591095,6.8,277634
tt1591479,movie,Act of Valor,Act of Valor,0,2012,,110,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt1591479,6.5,66333
tt1592154,tvSeries,Nikita,Nikita,0,2010,2013,60,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt1592154,7.7,48536
tt1592281,movie,Take This Waltz,Take This Waltz,0,2011,,116,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt1592281,6.5,27238
tt1592525,movie,Lockout,Lockout,0,2012,,95,"Action,Sci-Fi,Thriller",Action,Sci-Fi,Thriller,https://www.imdb.com/title/tt1592525,6.1,94353
tt1592873,movie,LOL,LOL,0,2012,,97,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt1592873,4.4,53731
tt1594562,movie,The Innkeepers,The Innkeepers,0,2011,,101,"Drama,Horror,Mystery",Drama,Horror,Mystery,https://www.imdb.com/title/tt1594562,5.4,32916
tt1595656,movie,To the Wonder,To the Wonder,0,2012,,112,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt1595656,5.9,27103
tt1595859,tvSeries,Blue Bloods,Blue Bloods,0,2010,,43,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt1595859,7.6,32120
tt1596343,movie,Fast Five,Fast Five,0,2011,,130,"Action,Adventure,Crime",Action,Adventure,Crime,https://www.imdb.com/title/tt1596343,7.3,351282
tt1596345,movie,Pawn Sacrifice,Pawn Sacrifice,0,2014,,115,"Biography,Drama,Sport",Biography,Drama,Sport,https://www.imdb.com/title/tt1596345,7.0,40300
tt1596346,movie,Soul Surfer,Soul Surfer,0,2011,,112,"Biography,Drama,Family",Biography,Drama,Family,https://www.imdb.com/title/tt1596346,7.0,45516
tt1596350,movie,This Means War,This Means War,0,2012,,103,"Action,Comedy,Romance",Action,Comedy,Romance,https://www.imdb.com/title/tt1596350,6.3,175381
tt1596363,movie,The Big Short,The Big Short,0,2015,,130,"Biography,Comedy,Drama",Biography,Comedy,Drama,https://www.imdb.com/title/tt1596363,7.8,359184
tt1596365,movie,The Woman in Black,The Woman in Black,0,2012,,95,"Drama,Fantasy,Horror",Drama,Fantasy,Horror,https://www.imdb.com/title/tt1596365,6.4,173752
tt1598642,movie,Z for Zachariah,Z for Zachariah,0,2015,,98,"Drama,Sci-Fi,Thriller",Drama,Sci-Fi,Thriller,https://www.imdb.com/title/tt1598642,6.0,28264
tt1598778,movie,Contagion,Contagion,0,2011,,106,"Drama,Thriller",Drama,Thriller,,https://www.imdb.com/title/tt1598778,6.7,280394
tt1598822,movie,New Year's Eve,New Year's Eve,0,2011,,118,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt1598822,5.7,81693
tt1598828,movie,One for the Money,One for the Money,0,2012,,91,"Action,Comedy,Crime",Action,Comedy,Crime,https://www.imdb.com/title/tt1598828,5.3,40676
tt1599348,movie,Safe House,Safe House,0,2012,,115,"Action,Thriller",Action,Thriller,,https://www.imdb.com/title/tt1599348,6.7,205373
tt1600194,tvSeries,Hawaii Five-0,Hawaii Five-0,0,2010,2020,42,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt1600194,7.3,66371
tt1600195,movie,Abduction,Abduction,0,2011,,106,"Action,Mystery,Thriller",Action,Mystery,Thriller,https://www.imdb.com/title/tt1600195,5.1,76366
tt1600196,movie,The Drop,The Drop,0,2014,,106,"Crime,Drama,Thriller",Crime,Drama,Thriller,https://www.imdb.com/title/tt1600196,7.1,142232
tt1600524,movie,Heartbeats,Les amours imaginaires,0,2010,,101,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt1600524,7.1,27267
tt1601913,movie,The Grey,The Grey,0,2011,,117,"Action,Adventure,Drama",Action,Adventure,Drama,https://www.imdb.com/title/tt1601913,6.8,239899
tt1602613,movie,Only God Forgives,Only God Forgives,0,2013,,90,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt1602613,5.7,106745
tt1602620,movie,Amour,Amour,0,2012,,127,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt1602620,7.9,92639
tt1605630,movie,American Reunion,American Reunion,0,2012,,113,Comedy,Comedy,,,https://www.imdb.com/title/tt1605630,6.7,202385
tt1605717,movie,Frank,Frank,0,2014,,95,"Comedy,Drama,Music",Comedy,Drama,Music,https://www.imdb.com/title/tt1605717,7.0,74725
tt1605783,movie,Midnight in Paris,Midnight in Paris,0,2011,,96,"Comedy,Fantasy,Romance",Comedy,Fantasy,Romance,https://www.imdb.com/title/tt1605783,7.7,386293
tt1606375,tvSeries,Downton Abbey,Downton Abbey,0,2010,2015,58,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt1606375,8.7,161555
tt1606378,movie,A Good Day to Die Hard,A Good Day to Die Hard,0,2013,,98,"Action,Thriller",Action,Thriller,,https://www.imdb.com/title/tt1606378,5.3,197731
tt1606389,movie,The Vow,The Vow,0,2012,,104,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt1606389,6.8,183451
tt1606392,movie,Win Win,Win Win,0,2011,,106,"Comedy,Drama,Sport",Comedy,Drama,Sport,https://www.imdb.com/title/tt1606392,7.1,52597
tt1608290,movie,Zoolander 2,Zoolander 2,0,2016,,101,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt1608290,4.7,64567
tt1610527,tvSeries,Workaholics,Workaholics,0,2011,2017,22,Comedy,Comedy,,,https://www.imdb.com/title/tt1610527,8.1,45792
tt1611224,movie,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,0,2012,,105,"Action,Fantasy,Horror",Action,Fantasy,Horror,https://www.imdb.com/title/tt1611224,5.9,148594
tt1612774,movie,Rubber,Rubber,0,2010,,82,"Comedy,Fantasy,Horror",Comedy,Fantasy,Horror,https://www.imdb.com/title/tt1612774,5.8,34163
tt1613750,movie,Kon-Tiki,Kon-Tiki,0,2012,,118,"Adventure,Biography,Drama",Adventure,Biography,Drama,https://www.imdb.com/title/tt1613750,7.2,45727
tt1614989,movie,Jo Nesbø's Headhunters,Hodejegerne,0,2011,,96,"Action,Crime,Thriller",Action,Crime,Thriller,https://www.imdb.com/title/tt1614989,7.5,96606
tt1615065,movie,Savages,Savages,0,2012,,131,"Crime,Thriller",Crime,Thriller,,https://www.imdb.com/title/tt1615065,6.5,122073
tt1615147,movie,Margin Call,Margin Call,0,2011,,107,"Drama,Thriller",Drama,Thriller,,https://www.imdb.com/title/tt1615147,7.1,116241
tt1615160,movie,The Foreigner,The Foreigner,0,2017,,113,"Action,Thriller",Action,Thriller,,https://www.imdb.com/title/tt1615160,7.0,101120
tt1615918,movie,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,0,2011,,87,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt1615918,4.3,31334
tt1615919,tvSeries,Raising Hope,Raising Hope,0,2010,2014,22,"Comedy,Family",Comedy,Family,,https://www.imdb.com/title/tt1615919,8.0,34731
tt1616195,movie,J. Edgar,J. Edgar,0,2011,,137,"Biography,Drama,Romance",Biography,Drama,Romance,https://www.imdb.com/title/tt1616195,6.5,122189
tt1617661,movie,Jupiter Ascending,Jupiter Ascending,0,2015,,127,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt1617661,5.3,178409
tt1618434,movie,Murder Mystery,Murder Mystery,0,2019,,97,"Action,Comedy,Crime",Action,Comedy,Crime,https://www.imdb.com/title/tt1618434,6.0,101121
tt1618442,movie,The Last Witch Hunter,The Last Witch Hunter,0,2015,,106,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,https://www.imdb.com/title/tt1618442,6.0,94731
tt1619029,movie,Jackie,Jackie,0,2016,,100,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt1619029,6.7,72665
tt1620680,movie,A Wrinkle in Time,A Wrinkle in Time,0,2018,,109,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,https://www.imdb.com/title/tt1620680,4.2,40949
tt1620719,movie,Fearless,Dabangg,0,2010,,126,"Action,Comedy",Action,Comedy,,https://www.imdb.com/title/tt1620719,6.2,27766
tt1620933,movie,Paan Singh Tomar,Paan Singh Tomar,0,2012,,135,"Action,Biography,Crime",Action,Biography,Crime,https://www.imdb.com/title/tt1620933,8.2,33065
tt1620981,movie,The Addams Family,The Addams Family,0,2019,,86,"Animation,Comedy,Family",Animation,Comedy,Family,https://www.imdb.com/title/tt1620981,5.8,28159
tt1621045,movie,Think Like a Man,Think Like a Man,0,2012,,123,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt1621045,6.5,43970
tt1622547,movie,30 Minutes or Less,30 Minutes or Less,0,2011,,83,"Action,Comedy,Crime",Action,Comedy,Crime,https://www.imdb.com/title/tt1622547,6.1,93322
tt1622979,movie,Final Destination 5,Final Destination 5,0,2011,,92,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,https://www.imdb.com/title/tt1622979,5.8,106326
tt1623205,movie,Oz the Great and Powerful,Oz the Great and Powerful,0,2013,,130,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,https://www.imdb.com/title/tt1623205,6.3,198660
tt1623288,movie,ParaNorman,ParaNorman,0,2012,,92,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt1623288,7.0,94225
tt1625346,movie,Young Adult,Young Adult,0,2011,,94,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt1625346,6.2,80214
tt1626146,movie,Hector and the Search for Happiness,Hector and the Search for Happiness,0,2014,,120,"Adventure,Comedy,Drama",Adventure,Comedy,Drama,https://www.imdb.com/title/tt1626146,7.0,45192
tt1628033,tvSeries,Top Gear,Top Gear,0,2002,,60,"Adventure,Comedy,Reality-TV",Adventure,Comedy,Reality-TV,https://www.imdb.com/title/tt1628033,8.7,108297
tt1628841,movie,Independence Day: Resurgence,Independence Day: Resurgence,0,2016,,120,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt1628841,5.2,166104
tt1629757,movie,Chasing Mavericks,Chasing Mavericks,0,2012,,116,"Biography,Drama,Sport",Biography,Drama,Sport,https://www.imdb.com/title/tt1629757,7.2,30723
tt1631867,movie,Edge of Tomorrow,Edge of Tomorrow,0,2014,,113,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt1631867,7.9,597092
tt1632701,tvSeries,Suits,Suits,0,2011,2019,44,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt1632701,8.5,360303
tt1632708,movie,Friends with Benefits,Friends with Benefits,0,2011,,109,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt1632708,6.5,338862
tt1634106,movie,Bloodshot,Bloodshot,0,2020,,109,"Action,Drama,Sci-Fi",Action,Drama,Sci-Fi,https://www.imdb.com/title/tt1634106,5.7,59255
tt1634122,movie,Johnny English Reborn,Johnny English Reborn,0,2011,,101,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt1634122,6.3,120239
tt1636826,movie,Project X,Project X,0,2012,,88,Comedy,Comedy,,,https://www.imdb.com/title/tt1636826,6.6,188204
tt1637688,movie,In Time,In Time,0,2011,,109,"Action,Sci-Fi,Thriller",Action,Sci-Fi,Thriller,https://www.imdb.com/title/tt1637688,6.7,368734
tt1637706,movie,Our Idiot Brother,Our Idiot Brother,0,2011,,90,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt1637706,6.4,83498
tt1637725,movie,Ted,Ted,0,2012,,106,Comedy,Comedy,,,https://www.imdb.com/title/tt1637725,6.9,568123
tt1637727,tvSeries,The Killing,The Killing,0,2011,2014,45,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt1637727,8.2,97651
tt1638002,movie,"Love, Rosie","Love, Rosie",0,2014,,102,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt1638002,7.2,121320
tt1638355,movie,The Man from U.N.C.L.E.,The Man from U.N.C.L.E.,0,2015,,116,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt1638355,7.3,272766
tt1639426,movie,Udaan,Udaan,0,2010,,134,Drama,Drama,,,https://www.imdb.com/title/tt1639426,8.2,42175
tt1640459,movie,Hobo with a Shotgun,Hobo with a Shotgun,0,2011,,86,"Action,Comedy,Horror",Action,Comedy,Horror,https://www.imdb.com/title/tt1640459,6.1,43919
